42322, 0
42323, 0
42324, 0
42325, 0
42326, 0
42327, 0
42328, 0
42329, 0
42330, 0
42331, 0
42332, 0
42333, 0
42334, 0
42335, 0
42336, 0
42337, 0
42338, 0
42339, 0
42340, 0
42341, 0
42342, 0
42343, 0
42344, 0
42345, 0
42346, 0
42347, 0
42348, 0
42349, 0
42350, 0
42351, 0
42352, 0
42353, 0
42354, 0
42355, 0
42356, 0
42357, 0
42358, 0
42359, 0
42360, 0
42361, 0
42362, 0
42363, 0
42364, 0
42365, 0
42366, 0
42367, 0
42368, 0
42369, 0
42370, 0
42371, 0
42372, 0
42373, 0
42374, 0
42375, 0
42376, 0
42377, 0
42378, 0
42379, 0
42380, 0
42381, 0
42382, 0
42383, 0
42384, 0
42385, 0
42386, 0
42387, 0
42388, 0
42389, 0
42390, 0
42391, 0
42392, 0
42393, 0
42394, 0
42395, 0
42396, 0
42397, 0
42398, 0
42399, 0
42400, 0
42401, 0
42402, 0
42403, 0
42404, 0
42405, 0
42406, 0
42407, 0
42408, 0
42409, 0
42410, 0
42411, 0
42412, 0
42413, 0
42414, 0
42415, 0
42416, 0
42417, 0
42418, 0
42419, 0
42420, 0
42421, 0
42422, 0
42423, 0
42424, 0
42425, 0
42426, 0
42427, 0
42428, 0
42429, 0
42430, 0
42431, 0
42432, 0
42433, 0
42434, 0
42435, 0
42436, 0
42437, 0
42438, 0
42439, 0
42440, 0
42441, 0
42442, 0
42443, 0
42444, 0
42445, 0
42446, 0
42447, 0
42448, 0
42449, 0
42450, 0
42451, 0
42452, 0
42453, 0
42454, 0
42455, 0
42456, 0
42457, 0
42458, 0
42459, 0
42460, 0
42461, 0
42462, 0
42463, 0
42464, 0
42465, 0
42466, 0
42467, 0
42468, 0
42469, 0
42470, 0
42471, 0
42472, 0
42473, 0
42474, 0
42475, 0
42476, 0
42477, 0
42478, 0
42479, 0
42480, 0
42481, 0
42482, 0
42483, 0
42484, 0
42485, 0
42486, 0
42487, 0
42488, 0
42489, 0
42490, 0
42491, 0
42492, 0
42493, 0
42494, 0
42495, 0
42496, 0
42497, 0
42498, 0
42499, 0
42500, 0
42501, 0
42502, 0
42503, 0
42504, 0
42505, 0
42506, 0
42507, 0
42508, 0
42509, 0
42510, 0
42511, 0
42512, 0
42513, 0
42514, 0
42515, 0
42516, 0
42517, 0
42518, 0
42519, 0
42520, 0
42521, 0
42522, 0
42523, 0
42524, 0
42525, 0
42526, 0
42527, 0
42528, 0
42529, 0
42530, 0
42531, 0
42532, 0
42533, 0
42534, 0
42535, 0
42536, 0
42537, 0
42538, 0
42539, 0
42540, 0
42541, 0
42542, 0
42543, 0
42544, 0
42545, 0
42546, 0
42547, 0
42548, 0
42549, 0
42550, 0
42551, 0
42552, 0
42553, 0
42554, 0
42555, 0
42556, 0
42557, 0
42558, 0
42559, 0
42560, 0
42561, 0
42562, 0
42563, 0
42564, 0
42565, 0
42566, 0
42567, 0
42568, 0
42569, 0
42570, 0
42571, 0
42572, 0
42573, 0
42574, 0
42575, 0
42576, 0
42577, 0
42578, 0
42579, 0
42580, 0
42581, 0
42582, 0
42583, 0
42584, 0
42585, 0
42586, 0
42587, 0
42588, 0
42589, 0
42590, 0
42591, 0
42592, 0
42593, 0
42594, 0
42595, 0
42596, 0
42597, 0
42598, 0
42599, 0
42600, 0
42601, 0
42602, 0
42603, 0
42604, 0
42605, 0
42606, 0
42607, 0
42608, 0
42609, 0
42610, 0
42611, 0
42612, 0
42613, 0
42614, 0
42615, 0
42616, 0
42617, 0
42618, 0
42619, 0
42620, 0
42621, 0
42622, 0
42623, 0
42624, 0
42625, 0
42626, 0
42627, 0
42628, 0
42629, 0
42630, 0
42631, 0
42632, 0
42633, 0
42634, 0
42635, 0
42636, 0
42637, 0
42638, 0
42639, 0
42640, 0
42641, 0
42642, 0
42643, 0
42644, 0
42645, 0
42646, 0
42647, 0
42648, 0
42649, 0
42650, 0
42651, 0
42652, 0
42653, 0
42654, 0
42655, 0
42656, 0
42657, 0
42658, 0
42659, 0
42660, 0
42661, 0
42662, 0
42663, 0
42664, 0
42665, 0
42666, 0
42667, 0
42668, 0
42669, 0
42670, 0
42671, 0
42672, 0
42673, 0
42674, 0
42675, 0
42676, 0
42677, 0
42678, 0
42679, 0
42680, 0
42681, 0
42682, 0
42683, 0
42684, 0
42685, 0
42686, 0
42687, 0
42688, 0
42689, 0
42690, 0
42691, 0
42692, 0
42693, 0
42694, 0
42695, 0
42696, 0
42697, 0
42698, 0
42699, 0
42700, 0
42701, 0
42702, 0
42703, 0
42704, 0
42705, 0
42706, 0
42707, 0
42708, 0
42709, 0
42710, 0
42711, 0
42712, 0
42713, 0
42714, 0
42715, 0
42716, 0
42717, 0
42718, 0
42719, 0
42720, 0
42721, 0
42722, 0
42723, 0
42724, 0
42725, 0
42726, 0
42727, 0
42728, 0
42729, 0
42730, 0
42731, 0
42732, 0
42733, 0
42734, 0
42735, 0
42736, 0
42737, 0
42738, 0
42739, 0
42740, 0
42741, 0
42742, 0
42743, 0
42744, 0
42745, 0
42746, 0
42747, 0
42748, 0
42749, 0
42750, 0
42751, 0
42752, 0
42753, 0
42754, 0
42755, 0
42756, 0
42757, 0
42758, 0
42759, 0
42760, 0
42761, 0
42762, 0
42763, 0
42764, 0
42765, 0
42766, 0
42767, 0
42768, 0
42769, 0
42770, 0
42771, 0
42772, 0
42773, 0
42774, 0
42775, 0
42776, 0
42777, 0
42778, 0
42779, 0
42780, 0
42781, 0
42782, 0
42783, 0
42784, 0
42785, 0
42786, 0
42787, 0
42788, 0
42789, 0
42790, 0
42791, 0
42792, 0
42793, 0
42794, 0
42795, 0
42796, 0
42797, 0
42798, 0
42799, 0
42800, 0
42801, 0
42802, 0
42803, 0
42804, 0
42805, 0
42806, 0
42807, 0
42808, 0
42809, 0
42810, 0
42811, 0
42812, 0
42813, 0
42814, 0
42815, 0
42816, 0
42817, 0
42818, 0
42819, 0
42820, 0
42821, 0
42822, 0
42823, 0
42824, 0
42825, 0
42826, 0
42827, 0
42828, 0
42829, 0
42830, 0
42831, 0
42832, 0
42833, 0
42834, 0
42835, 0
42836, 0
42837, 0
42838, 0
42839, 0
42840, 0
42841, 0
42842, 0
42843, 0
42844, 0
42845, 0
42846, 0
42847, 0
42848, 0
42849, 0
42850, 0
42851, 0
42852, 0
42853, 0
42854, 0
42855, 0
42856, 0
42857, 0
42858, 0
42859, 0
42860, 0
42861, 0
42862, 0
42863, 0
42864, 0
42865, 0
42866, 0
42867, 0
42868, 0
42869, 0
42870, 0
42871, 0
42872, 0
42873, 0
42874, 0
42875, 0
42876, 0
42877, 0
42878, 0
42879, 0
42880, 0
42881, 0
42882, 0
42883, 0
42884, 0
42885, 0
42886, 0
42887, 0
42888, 0
42889, 0
42890, 0
42891, 0
42892, 0
42893, 0
42894, 0
42895, 0
42896, 0
42897, 0
42898, 0
42899, 0
42900, 0
42901, 0
42902, 0
42903, 0
42904, 0
42905, 0
42906, 0
42907, 0
42908, 0
42909, 0
42910, 0
42911, 0
42912, 0
42913, 0
42914, 0
42915, 0
42916, 0
42917, 0
42918, 0
42919, 0
42920, 0
42921, 0
42922, 0
42923, 0
42924, 0
42925, 0
42926, 0
42927, 0
42928, 0
42929, 0
42930, 0
42931, 0
42932, 0
42933, 0
42934, 0
42935, 0
42936, 0
42937, 0
42938, 0
42939, 0
42940, 0
42941, 0
42942, 0
42943, 0
42944, 0
42945, 0
42946, 0
42947, 0
42948, 0
42949, 0
42950, 0
42951, 0
42952, 0
42953, 0
42954, 0
42955, 0
42956, 0
42957, 0
42958, 0
42959, 0
42960, 0
42961, 0
42962, 0
42963, 0
42964, 0
42965, 0
42966, 0
42967, 0
42968, 0
42969, 0
42970, 0
42971, 0
42972, 0
42973, 0
42974, 0
42975, 0
42976, 0
42977, 0
42978, 0
42979, 0
42980, 0
42981, 0
42982, 0
42983, 0
42984, 0
42985, 0
42986, 0
42987, 0
42988, 0
42989, 0
42990, 0
42991, 0
42992, 0
42993, 0
42994, 0
42995, 0
42996, 0
42997, 0
42998, 0
42999, 0
43000, 0
43001, 0
43002, 0
43003, 0
43004, 0
43005, 0
43006, 0
43007, 0
